category,resolved_by,issue,record_type,record_id,venue_name,operator,what_the_pipeline_produced,source,snippet
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",re-awarded with no reported end to the previous run,tenure,sp-d6e26ad663,Temple,Aramark,2016-10-01 to ? [unknown],|University Wire; Carlsbad | 2016-12-29; |University Wire; Carlsbad | 2016-10-25; |University Wire; Carlsbad | 2016-10-18; |Philadelphia Inquirer (1969-); Philadelphia | 2016-10-12,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",re-awarded with no reported end to the previous run,tenure,sp-3241352e3e,Temple University,Aramark,2016-01-01 to ? [unknown],"|Fair Disclosure Wire; Linthicum | 2016-11-15; |MENA Report; Camden | 2016-10-14; |University Wire; Carlsbad | 2016-10-11; |University Wire; Carlsbad | 2017-01-17; |University Wire; Carlsbad | 2016-10-21; |US Fed News Service, Including US State News; Washington, D.C. | 2016-10-12; |TCA Regional News; Chicago | 2016-10-11; |Philadelphia Inquirer (1969-); Philadelphia | 2016-10-12",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",renewal with no award ever reported — start unknown,tenure,sp-4dec4c4ff7,Georgetown,Aramark,? to ? [unknown],|University Wire; Carlsbad | 2016-11-04,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",renewal with no award ever reported — start unknown,tenure,sp-8a22a8f700,Georgetown University,Aramark,? to ? [unknown],|University Wire; Carlsbad | 2016-11-04,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",renewal with no award ever reported — start unknown,tenure,sp-b42e58d358,Leo O'Donovan dining hall,Aramark,? to ? [unknown],|University Wire; Carlsbad | 2016-12-12,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",renewal with no award ever reported — start unknown,tenure,sp-c79a97a977,Tom Green County Jail,Aramark Correctional Services,? to ? [unknown],"|Standard Times; San Angelo | 2016-09-12; |Standard Times (1928-); San Angelo, Texas | 2016-09-12",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",renewal with no award ever reported — start unknown,tenure,sp-0f1a1f4f84,University of Toledo,Aramark,? to ? [unknown],"|The Blade; Toledo, Ohio | 2016-09-17; |TCA Regional News; Chicago | 2016-09-17; |US Fed News Service, Including US State News; Washington, D.C. | 2016-09-25",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",renewal with no award ever reported — start unknown,tenure,sp-69033994eb,the university,Aramark,? to ? [unknown],|MENA Report; Camden | 2016-11-09,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-9221ba4d94,Barnard Store,Barnard,? to 2016-05-01 [ended/self_op_conversion],|University Wire; Carlsbad | 2016-10-06,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-aabde55cd8,Barnard Store,Aramark,? to 2016-05-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-10-06,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-8f58456704,Bartlett Dining Hall,Aramark,? to 2016-07-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-09-16,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-75759012f0,Brandeis,Aramark,? to 2013-01-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-11-14,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-cee73f1eeb,Cotton Correctional Facility,Aramark Correctional Services,? to 2015-09-01 [ended/lost_bid],"|Lansing State Journal (1980-); Lansing, Michigan | 2016-09-07",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-423dc621d5,El Paso County Criminal Justice Center,Aramark Correctional Services LLC,? to 2016-08-31 [ended/lost_bid],|Colorado Springs Independent; Colorado Springs | 2017-02-07,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-bc45b6dc9c,FSU,Aramark Food Services,? to 2018-07-01 [ended/other],"|Tallahassee Democrat; Tallahassee, Fla. | 2016-12-12",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-162fa874a2,Lafayette General Health,Aramark,? to 2016-12-12 [ended/self_op_conversion],"|The Daily Advertiser; Lafayette, La. | 2016-10-11",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-6683442c97,Lafayette General Medical Center,Aramark Healthcare Services,? to 2016-12-12 [ended/lost_bid],"|The Daily Advertiser; Lafayette, La. | 2016-10-15",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-abdeccb848,Lafayette General Medical Center,Lafayette General Medical Center,? to 2016-12-12 [ended/self_op_conversion],"|The Daily Advertiser; Lafayette, La. | 2016-10-15",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-7ab5699f8b,Lafayette Medical Center,Aramark Healthcare Services,? to 2016-12-12 [ended/other],"|US Fed News Service, Including US State News; Washington, D.C. | 2016-10-15",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-9c6565cd36,MDOC facilities,Aramark,? to 2015-01-01 [ended/lost_bid],|The Tennessean (1972-); Nashville | 2016-08-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-3d1fe964b9,Michigan Department of Corrections,Aramark Correctional Services,? to 2015-09-01 [ended/other],|Crain's Detroit Business; Detroit | 2017-01-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-81701bee59,Michigan Department of Corrections,Aramark,? to 2015-01-01 [ended/lost_bid],"|The Tennessean; Nashville, Tenn. | 2016-08-08; |News Sentinel; Knoxville, Tenn. | 2016-08-05",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-f2a4e6e182,Michigan Department of Corrections,Aramark,? to 2015-01-01 [ended/other],"|The Daily News Journal; Murfreesboro, Tenn. | 2016-08-08",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-ffe32747aa,Michigan prison food service,Aramark Correctional Services,? to 2015-09-01 [ended/lost_bid],"|Detroit Free Press; Detroit, Mich. | 2016-09-07",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-eb8b843d8f,Michigan prisons,Aramark Correctional Services,? to 2015-08-01 [ended/lost_bid],"|Livingston County Daily Press & Argus; Howell, Mich. | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-1f323bcd34,Michigan's prison,Aramark Correctional Services,? to 2015-09-01 [ended/lost_bid],"|Lansing State Journal (1980-); Lansing, Michigan | 2017-01-21",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-9bbabb5b6f,Northwest Missouri State University,Aramark,? to 2017-04-03 [ended/lost_bid],|University Wire; Carlsbad | 2017-01-18,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-acb504f28c,Northwest Missouri State University,Aramark,? to 2017-04-03 [ended/self_op_conversion],|University Wire; Carlsbad | 2017-01-18,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-7cb512c57e,Rio Tinto,ISS,? to 2016-01-01 [ended/lost_bid],|The Australian Financial Review; Melbourne | 2016-12-03,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-82397566f3,Rutgers University – Newark,Aramark,? to 2016-07-29 [ended/lost_bid],|University Wire; Carlsbad | 2016-09-27,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-97484db6ef,SMSU,Aramark,? to 2016-07-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-09-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",run ends with no award ever reported — start unknown,tenure,sp-4811e10f87,Saint Leo University,Sodexo,? to 2016-09-29 [ended/lost_bid],"|Tampa Bay Times (2012-); Tampa Bay, Florida | 2016-08-17","Imagine never being able to go out to eat in your own city. That's the reality for Jewish residents who keep kosher strictly, as the second largest city in New England has no kosher-certified restaurants. While that's not a complete surprise, given a decline i…"
